State;House_id;Weight;House_relation;Sex;Age;Race;Marriage;Education;Ancestry;Language;Employment_status;Traveltime;Industry;Occupation;Hours;Weeks;Salary;Income;Earnings
Arizona;3810539;0021;01;1;25;1;5;12;088;0;1;030;729;154;52;30;011000;0017020;0017000
Arizona;3810539;0021;19;2;22;1;5;07;924;0;1;020;868;411;50;60;040000;0040000;0040000
Arizona;3810539;0021;18;1;25;1;5;13;087;0;1;020;859;443;40;35;006000;0006000;0006000
Arizona;3824438;0016;01;2;39;8;1;09;211;1;1;015;558;495;50;50;000000;0005000;0005000
Arizona;3824438;0018;03;1;26;8;1;03;215;0;3;000;777;425;26;25;000000;0002600;0002600
Arizona;3825613;0021;01;1;61;1;1;03;210;1;6;000;558;774;00;00;000000;0018850;0000000
Arizona;3825613;0018;02;2;57;1;1;04;210;1;1;005;786;412;52;30;017000;0017000;0017000
Arizona;3825613;0011;04;1;33;1;5;11;210;1;1;010;847;460;52;40;012000;0012000;0012000
Arizona;3830794;0014;01;2;23;1;5;12;032;1;1;169;948;101;52;40;032000;0032000;0032000
Arizona;3838296;0016;01;1;44;2;1;09;903;0;1;045;789;272;52;40;007000;0007000;0007000
Arizona;3838296;0024;02;2;41;2;1;11;999;0;1;015;707;492;52;30;003600;0013200;0003600
Arizona;3838296;0024;03;1;05;2;5;02;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3838296;0021;03;1;05;2;5;02;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3839518;0018;01;1;53;1;1;04;210;2;6;000;000;000;00;00;000000;0014100;0000000
Arizona;3839518;0019;02;2;50;1;1;03;210;3;6;000;398;832;20;50;000000;0001300;0000800
Arizona;3839518;0011;03;1;19;1;5;07;210;1;1;030;077;623;48;35;010500;0010500;0010500
Arizona;3839518;0024;03;1;13;9;5;04;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3839518;0021;10;1;32;1;1;09;210;0;1;045;077;646;52;42;027100;0027100;0027100
Arizona;3839518;0021;03;2;25;1;1;12;210;1;6;000;787;080;14;40;000850;0000850;0000850
Arizona;3839518;0019;03;1;16;1;5;05;999;1;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3839518;0029;03;1;21;1;5;11;999;1;1;045;708;474;52;25;006500;0006500;0006500
Arizona;3843074;0041;23;2;18;1;5;09;050;0;1;015;519;476;40;15;002500;0002500;0002500
Arizona;3843202;0024;01;1;49;1;5;15;082;0;1;010;819;306;52;40;000000;0100000;0100000
Arizona;3843202;0027;18;1;38;1;5;11;935;0;1;015;777;484;50;35;012300;0012300;0012300
Arizona;3849289;0014;01;1;45;1;5;05;210;0;6;000;868;422;08;40;001800;0001800;0001800
Arizona;3849289;0016;03;2;12;1;5;03;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3849289;0013;03;1;06;1;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3849289;0018;03;2;02;1;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3849289;0019;03;1;01;1;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3849289;0016;13;1;06;1;5;01;210;2;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3849289;0016;06;2;34;1;5;05;210;4;3;000;929;423;36;36;002500;0002500;0002500
Arizona;3849289;0013;19;2;32;1;5;05;210;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3850782;0016;01;1;46;1;5;12;020;0;1;015;878;961;52;30;000000;0000300;0000300
Arizona;3851137;0032;01;1;23;2;5;12;599;1;6;000;787;472;12;10;000700;0011700;0000700
Arizona;3851137;0035;18;1;24;2;5;12;599;1;6;000;787;472;06;15;000500;0011500;0000500
Arizona;3857067;0016;01;1;80;1;1;08;210;1;6;000;000;000;00;00;000000;0020400;0000000
Arizona;3857067;0019;02;2;82;1;1;08;210;1;6;000;000;000;00;00;000000;0004000;0000000
Arizona;3857289;0027;01;2;58;1;5;14;026;0;6;000;000;000;00;00;000000;0001600;0000000
Arizona;3857289;0013;21;1;50;1;5;13;148;0;1;105;856;043;52;50;051000;0051020;0051000
Arizona;3867675;0016;01;2;34;8;3;11;290;1;1;012;898;451;48;50;009200;0012600;0012600
Arizona;3867675;0016;03;2;16;8;5;07;290;1;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3867675;0016;03;2;16;8;5;06;290;1;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3869515;0043;23;2;19;1;5;10;050;0;6;000;868;415;08;18;000800;0000800;0000800
Arizona;3881125;0026;01;2;43;1;1;15;089;0;1;010;727;210;52;60;160000;0160000;0160000
Arizona;3881125;0032;02;1;41;1;1;16;434;1;1;008;787;220;52;80;090000;0090000;0090000
Arizona;3881125;0037;03;1;13;1;5;04;434;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3881125;0027;03;2;08;1;5;02;434;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3881125;0024;09;2;63;1;1;02;434;3;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3881125;0019;09;1;65;1;1;03;434;3;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3881510;0019;01;1;59;8;1;03;210;3;1;030;467;715;52;40;043700;0043700;0043700
Arizona;3881510;0023;02;2;54;8;1;02;210;4;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3881510;0016;03;2;31;8;5;08;210;1;1;005;237;896;52;40;023000;0023000;0023000
Arizona;3881510;0016;03;2;20;8;5;09;210;1;1;005;786;254;52;20;005000;0005000;0005000
Arizona;3881510;0019;08;1;01;8;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3886406;0013;01;2;30;1;3;05;210;3;1;010;868;413;52;40;012500;0012500;0012500
Arizona;3886406;0013;03;1;10;1;5;03;210;2;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3886406;0013;03;1;07;1;5;02;210;3;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3897179;0024;01;2;32;8;4;07;290;1;1;001;847;460;52;30;003600;0003600;0003600
Arizona;3897179;0019;03;2;12;8;5;03;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3897179;0023;03;1;10;8;5;03;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3902161;0019;01;2;50;1;3;11;210;2;1;010;458;512;52;40;030000;0030000;0030000
Arizona;3910068;0016;01;2;26;8;5;11;210;3;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3910068;0022;03;2;05;8;5;01;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3910068;0021;03;1;03;8;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3910068;0021;03;1;02;8;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3910068;0035;19;1;27;8;5;06;210;2;1;020;768;392;52;40;022000;0022000;0022000
Arizona;3910703;0034;01;2;30;1;5;09;210;0;1;015;638;551;52;40;022000;0022000;0022000
Arizona;3914813;0010;01;1;64;2;1;05;902;0;1;015;929;425;15;32;003500;0014640;0003500
Arizona;3914813;0019;02;2;58;2;1;09;999;0;1;030;497;472;15;32;011500;0011500;0011500
Arizona;3914813;0011;06;1;64;2;1;09;999;0;1;015;077;632;15;32;009000;0023000;0009000
Arizona;3915805;0027;01;2;46;8;4;09;210;2;6;000;000;000;00;00;000000;0001870;0000000
Arizona;3915805;0026;03;2;26;8;5;07;210;2;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3915805;0022;03;2;19;8;5;09;210;2;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3915805;0023;03;2;09;8;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3915805;0022;03;1;07;8;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3915805;0024;19;1;18;8;5;07;210;2;6;000;000;000;00;00;000000;0006100;0000000
Arizona;3918215;0016;01;1;28;1;5;14;210;1;1;020;336;101;48;46;045000;0045200;0045000
Arizona;3920334;0024;23;2;20;1;5;11;425;0;1;005;787;220;25;40;007000;0007000;0007000
Arizona;3922721;0019;01;2;35;8;3;06;210;1;1;020;507;472;52;45;019000;0019000;0019000
Arizona;3922721;0019;03;1;18;8;5;08;210;0;1;010;708;935;52;36;009000;0009000;0009000
Arizona;3922721;0013;03;1;07;8;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3922721;0016;03;2;08;8;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3923760;0030;23;1;20;1;1;11;088;0;3;000;787;272;28;11;005400;0005400;0005400
Arizona;3926427;0043;23;2;18;1;5;12;999;0;1;015;868;415;52;15;002900;0002990;0002900
Arizona;3933468;0033;23;2;01;1;5;00;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3937695;0026;01;2;40;1;3;09;032;0;1;030;477;515;51;41;021800;0021800;0021800
Arizona;3937695;0040;03;2;10;1;5;02;032;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3942008;0021;01;2;62;1;2;11;924;0;6;000;000;000;00;00;000000;0008350;0000000
Arizona;3951581;0008;01;1;67;1;3;14;128;1;6;000;000;000;00;00;000000;0001500;0000000
Arizona;3951581;0029;03;1;36;1;5;09;128;0;1;010;249;962;50;24;011000;0011000;0011000
Arizona;3953951;0041;23;2;19;1;5;10;032;0;6;000;657;043;30;30;006500;0007000;0006500
Arizona;3957364;0018;01;1;36;8;1;09;210;1;1;008;497;470;52;70;022000;0022000;0022000
Arizona;3957364;0008;02;2;28;1;1;10;051;0;6;000;579;470;50;40;019000;0019000;0019000
Arizona;3957364;0014;03;1;12;1;5;03;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3957364;0013;03;2;07;1;5;02;051;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3957364;0013;03;1;04;1;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3957364;0019;03;2;03;1;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3958175;0055;23;1;19;9;5;11;706;0;6;000;669;484;28;30;004000;0004000;0004000
Arizona;3960854;0021;01;1;70;1;1;04;210;1;6;000;000;000;00;00;000000;0007800;0000000
Arizona;3960854;0021;02;2;66;1;1;09;210;1;6;000;000;000;00;00;000000;0005500;0000000
Arizona;3964224;0029;01;1;37;2;5;11;902;0;1;030;497;472;52;40;035000;0035000;0035000
Arizona;3965382;0015;01;1;41;8;3;12;210;1;6;000;786;422;48;40;015000;0015000;0015000
Arizona;3965382;0019;06;1;42;8;3;09;210;1;1;020;786;422;40;40;022000;0022000;0022000
Arizona;3965382;0011;07;2;78;8;2;02;210;4;6;000;000;000;00;00;000000;0008810;0000000
Arizona;3969226;0035;23;1;20;1;5;11;935;0;1;005;868;403;25;15;003000;0003000;0003000
Arizona;3973259;0011;01;2;43;1;5;09;999;0;1;015;868;400;00;00;000000;0006600;0000000
Arizona;3973259;0016;06;1;26;1;2;11;999;0;1;017;498;874;44;32;016300;0016300;0016300
Arizona;3973259;0016;03;1;12;1;5;04;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3980434;0057;22;2;31;1;1;09;999;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;3983844;0021;01;2;72;5;3;08;999;1;1;020;817;360;52;20;008600;0013200;0008600
Arizona;3983844;0019;03;1;37;1;5;04;999;0;3;000;992;992;00;00;000000;0000000;0000000
Arizona;3986350;0014;01;2;36;1;5;13;999;0;1;040;707;492;41;52;040000;0040000;0040000
Arizona;3987661;0018;01;2;42;1;1;10;022;0;1;015;786;031;48;30;015400;0015400;0015400
Arizona;3987661;0019;02;1;41;1;1;09;022;0;1;025;077;626;52;40;037900;0037900;0037900
Arizona;3987661;0013;03;2;12;1;5;03;022;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;3992042;0048;01;2;23;2;5;10;902;0;3;000;992;992;00;00;000000;0000000;0000000
Arizona;3993609;0027;01;1;33;8;5;09;290;1;1;010;077;626;52;40;014000;0014000;0014000
Arizona;3998864;0014;01;2;75;8;2;04;210;3;6;000;000;000;00;00;000000;0016000;0000000
Arizona;3999474;0013;01;2;24;1;1;06;918;0;1;030;077;570;52;40;014000;0014000;0014000
Arizona;3999474;0022;02;1;23;8;1;09;211;0;1;030;877;761;40;40;012000;0012000;0012000
Arizona;3999474;0018;03;1;02;8;5;00;211;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4009732;0026;01;2;46;1;1;12;032;0;1;000;557;005;48;25;000000;0005000;0005000
Arizona;4009732;0022;02;1;56;1;1;15;939;0;1;030;819;306;52;60;305000;0305000;0305000
Arizona;4009732;0010;03;2;07;1;5;02;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4023490;0029;01;2;38;1;5;14;210;0;1;000;648;283;04;40;023400;0024230;0023400
Arizona;4033674;0018;01;1;18;1;5;10;142;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;4036590;0016;01;2;29;1;5;11;924;0;6;000;727;581;24;32;009700;0010300;0009700
Arizona;4036590;0019;03;1;05;1;5;02;046;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4036590;0013;03;2;03;1;5;01;046;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4036590;0014;03;1;01;1;5;00;046;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4041235;0026;23;1;22;1;5;11;142;0;6;000;859;462;28;24;008000;0008000;0008000
Arizona;4046373;0026;01;1;37;8;1;10;210;2;1;010;767;586;52;40;000000;0052000;0015000
Arizona;4046373;0022;02;2;66;8;1;12;210;2;1;015;917;540;20;13;012000;0012000;0012000
Arizona;4058952;0032;01;1;24;8;1;11;210;1;1;008;527;476;42;32;013000;0013000;0013000
Arizona;4058952;0029;02;2;21;8;1;08;210;1;6;000;000;000;00;00;000000;0000000;0000000
Arizona;4058952;0022;03;1;02;8;5;00;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4058952;0021;03;1;01;8;5;00;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4069456;0019;01;1;28;2;5;11;529;1;1;025;829;200;52;40;015000;0015000;0015000
Arizona;4069456;0032;18;1;24;2;5;09;529;1;1;030;837;200;52;40;015000;0015000;0015000
Arizona;4069456;0021;18;1;29;2;5;11;529;1;1;045;618;524;52;40;015000;0015000;0015000
Arizona;4074449;0024;01;2;63;1;3;09;032;0;1;010;868;411;50;30;017700;0017700;0017700
Arizona;4076169;0008;23;2;20;1;5;11;032;0;1;020;787;196;20;40;002000;0002000;0002000
Arizona;4080372;0021;01;1;27;1;5;13;051;0;1;015;647;283;52;40;035000;0035000;0035000
Arizona;4081104;0011;01;1;26;1;5;09;939;1;6;000;777;422;24;50;030000;0030000;0030000
Arizona;4081104;0005;18;1;21;3;5;10;050;0;6;000;868;411;52;20;010000;0010000;0010000
Arizona;4081104;0008;18;1;20;1;5;10;924;0;3;000;777;425;52;20;000000;0010000;0010000
Arizona;4081104;0011;18;1;18;1;5;10;999;0;1;045;857;472;30;40;006700;0012700;0006700
Arizona;4088097;0018;01;2;26;1;5;13;050;0;1;015;497;524;48;25;012000;0012000;0012000
Arizona;4088097;0019;19;1;25;1;5;14;082;1;1;030;358;005;00;00;000000;0000140;0000000
Arizona;4094462;0024;01;1;39;1;3;13;999;0;1;005;729;130;52;60;088000;0090000;0088000
Arizona;4098500;0029;01;2;78;2;3;06;902;0;6;000;000;000;00;00;000000;0014200;0000000
Arizona;4098500;0022;08;2;17;2;5;03;902;0;1;010;699;501;00;00;000000;0000000;0000000
Arizona;4105449;0019;01;2;49;1;1;09;210;2;1;020;119;470;52;40;027000;0034000;0027000
Arizona;4105449;0018;02;1;32;9;1;09;210;3;1;025;777;425;50;40;017000;0017000;0017000
Arizona;4113178;0024;23;2;21;1;1;11;051;0;6;000;789;272;08;20;001000;0001000;0001000
Arizona;4114820;0027;01;1;23;1;5;13;051;0;1;005;787;220;45;15;015000;0017000;0015000
Arizona;4120030;0027;23;1;21;1;5;11;050;0;1;010;819;196;46;25;003300;0003300;0003300
Arizona;4121550;0024;01;1;53;1;5;11;022;0;1;035;077;652;00;00;000000;0004800;0000000
Arizona;4125579;0022;01;1;52;1;1;13;050;0;1;002;729;130;52;45;055000;0058000;0055000
Arizona;4125579;0018;02;2;46;1;1;13;210;0;1;010;739;071;52;45;063000;0063000;0063000
Arizona;4125579;0027;03;2;17;1;5;07;050;0;1;003;868;411;12;10;000800;0003800;0000800
Arizona;4125579;0024;03;1;14;1;5;04;050;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4127349;0032;01;1;28;1;5;10;210;1;1;003;418;652;52;40;045000;0045000;0045000
Arizona;4132618;0027;01;1;63;1;3;11;022;0;6;000;000;000;00;00;000000;0049100;0000000
Arizona;4141381;0041;23;2;19;1;5;11;022;0;1;030;866;411;26;40;007000;0007000;0007000
Arizona;4157114;0024;01;1;38;8;1;07;290;0;1;060;159;832;48;48;022000;0022000;0022000
Arizona;4157114;0024;02;2;37;8;1;07;999;0;1;030;159;832;48;48;018000;0018000;0018000
Arizona;4157114;0021;05;2;18;8;5;09;999;1;6;000;000;000;00;00;000000;0000000;0000000
Arizona;4157114;0016;03;1;11;8;5;03;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4157114;0016;03;1;06;8;5;02;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4157114;0021;08;1;00;8;5;00;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4167175;0024;23;2;20;1;5;11;026;0;6;000;917;230;05;15;000300;0000300;0000300
Arizona;4167899;0021;01;1;56;1;5;02;212;4;3;000;929;962;52;36;000000;0006000;0006000
Arizona;4167899;0019;06;1;55;1;1;03;210;3;1;030;868;402;52;40;013000;0013000;0013000
Arizona;4169032;0029;01;2;56;1;5;09;032;1;6;000;519;476;00;00;000000;0006550;0000000
Arizona;4178738;0014;01;1;64;1;2;11;999;0;6;000;877;500;52;12;005000;0005430;0005000
Arizona;4189682;0021;23;1;39;2;1;12;999;0;3;000;992;992;00;00;000000;0004800;0000000
Arizona;4195231;0041;23;2;18;1;5;10;032;0;6;000;000;000;00;00;000000;0000200;0000000
Arizona;4202719;0024;01;2;46;8;4;09;999;0;1;020;819;351;52;40;030500;0035500;0030500
Arizona;4202719;0018;03;1;17;8;5;07;210;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;4202719;0019;03;1;11;8;5;03;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4202719;0021;03;2;09;8;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4205560;0018;01;2;46;8;3;09;290;1;6;000;000;000;00;00;000000;0008600;0000000
Arizona;4205560;0019;03;2;06;8;5;02;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4208390;0040;23;2;18;1;5;10;032;1;6;000;868;415;06;10;000300;0000300;0000300
Arizona;4213422;0037;01;2;46;1;5;13;050;0;1;010;917;402;46;40;019000;0019000;0019000
Arizona;4215119;0013;01;1;53;8;1;05;210;3;1;010;608;881;52;40;020000;0020000;0020000
Arizona;4215119;0016;02;2;49;8;1;01;210;4;1;010;396;775;52;34;013000;0013000;0013000
Arizona;4215119;0013;03;2;22;8;5;12;210;1;1;015;787;570;35;40;008800;0009800;0008800
Arizona;4215119;0011;08;1;04;8;5;01;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4218764;0029;01;1;23;6;5;13;706;0;1;015;727;214;30;20;005700;0005700;0005700
Arizona;4224034;0011;01;1;19;1;5;11;046;0;1;010;868;406;08;40;002200;0002200;0002200
Arizona;4228843;0051;23;1;20;1;1;11;233;1;6;000;787;531;00;00;000000;0000000;0000000
Arizona;4234425;0029;01;1;23;1;5;09;050;0;2;000;077;623;46;30;040000;0040000;0040000
Arizona;4234425;0014;03;2;06;1;5;02;050;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4234425;0029;19;2;24;1;5;11;261;1;1;010;819;322;00;00;000000;0000000;0000000
Arizona;4239078;0013;23;1;38;3;1;09;917;0;3;000;777;425;20;55;010000;0010000;0010000
Arizona;4239854;0029;01;2;72;8;2;03;210;4;6;000;000;000;00;00;000000;0006000;0000000
Arizona;4239854;0024;08;1;06;8;5;02;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4242369;0046;01;1;22;1;5;11;142;0;6;000;677;244;12;20;002000;0005000;0002000
Arizona;4242369;0042;18;1;22;1;5;11;148;0;6;000;787;422;12;45;004500;0004500;0004500
Arizona;4242369;0043;18;1;23;1;5;12;022;0;1;005;667;560;51;25;005000;0005000;0005000
Arizona;4249152;0024;01;2;24;8;5;04;290;1;6;000;868;472;00;00;000000;0002600;0000000
Arizona;4249152;0016;03;2;06;8;5;02;290;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4249152;0024;03;2;03;8;5;02;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4249152;0021;03;1;02;8;5;00;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4249679;0013;01;2;21;1;5;09;050;0;1;010;868;411;52;25;015000;0015000;0015000
Arizona;4254746;0022;01;1;49;1;5;09;032;0;6;000;000;000;00;00;000000;0012000;0000000
Arizona;4255775;0030;01;2;20;1;5;09;999;0;1;015;559;524;12;25;001100;0005600;0001100
Arizona;4255775;0024;03;1;02;1;5;00;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4255775;0021;03;1;00;1;5;00;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4258560;0019;01;2;24;1;5;13;032;0;3;000;837;042;52;20;010000;0010800;0010000
Arizona;4258560;0018;19;1;26;1;5;13;050;0;1;005;729;043;16;40;008000;0010000;0008000
Arizona;4267069;0024;01;2;52;9;4;10;210;2;6;000;769;423;06;25;000700;0000700;0000700
Arizona;4267069;0027;14;2;82;9;2;01;210;4;6;000;000;000;00;00;000000;0006000;0000000
Arizona;4267069;0051;12;1;40;9;3;09;210;1;6;000;077;626;52;40;010000;0010000;0010000
Arizona;4267069;0029;07;2;70;9;5;03;210;4;6;000;000;000;00;00;000000;0000000;0000000
Arizona;4268948;0043;23;2;22;5;5;07;999;2;6;000;000;000;00;00;000000;0004480;0000000
Arizona;4271554;0011;01;2;62;8;2;03;210;0;1;030;847;460;00;00;000000;0007000;0000000
Arizona;4271554;0019;03;2;29;8;5;11;210;1;6;000;699;585;52;40;013000;0013000;0013000
Arizona;4271554;0016;03;2;21;8;5;10;210;2;1;015;786;254;16;25;002400;0002400;0002400
Arizona;4278064;0024;01;1;60;8;1;09;290;2;6;000;779;913;00;00;000000;0012000;0000000
Arizona;4278064;0019;02;2;51;8;1;11;290;1;1;005;837;201;50;32;009800;0009800;0009800
Arizona;4278064;0016;03;2;23;8;3;09;290;0;6;000;000;000;00;00;000000;0000000;0000000
Arizona;4278064;0016;03;2;21;8;5;11;290;0;1;010;517;476;52;30;017500;0017500;0017500
Arizona;4278064;0021;03;1;18;8;5;09;290;0;6;000;558;406;52;40;012000;0012000;0012000
Arizona;4278064;0016;08;2;04;8;5;01;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4278064;0016;08;2;00;8;5;00;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4283866;0032;01;2;21;8;1;09;210;0;1;020;947;593;52;40;014300;0014300;0014300
Arizona;4283866;0021;06;2;18;8;5;07;290;0;6;000;786;460;16;10;001100;0001100;0001100
Arizona;4283866;0027;03;1;03;8;5;01;290;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4283866;0035;21;1;16;8;5;05;290;1;1;015;657;406;16;30;012000;0012000;0012000
Arizona;4289033;0014;23;1;38;1;4;06;051;0;1;040;758;626;24;50;007000;0007000;0007000
Arizona;4292064;0016;01;1;43;1;5;12;210;1;1;015;729;136;52;60;000000;0030000;0030000
Arizona;4294454;0010;01;2;20;1;5;11;032;0;6;000;000;000;00;00;000000;0004550;0000000
Arizona;4294454;0019;06;1;18;1;5;10;032;0;1;020;746;102;52;20;008000;0012530;0008000
Arizona;4295357;0018;01;2;31;1;5;13;087;0;1;015;397;005;52;45;035000;0035000;0035000
Arizona;4306928;0027;23;1;29;1;5;13;050;0;2;000;619;914;45;20;000000;0006000;0006000
Arizona;4309418;0039;22;2;57;1;1;11;999;0;6;000;000;000;00;00;000000;0014000;0000000
Arizona;4313213;0027;01;1;77;1;1;09;210;1;6;000;000;000;00;00;000000;0012600;0000000
Arizona;4313213;0032;02;2;68;1;1;09;210;2;6;000;000;000;00;00;000000;0005100;0000000
Arizona;4313251;0011;01;2;75;3;3;03;210;1;6;000;000;000;00;00;000000;0005000;0000000
Arizona;4320613;0049;23;1;09;1;5;02;999;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4321676;0030;01;1;29;8;1;07;210;1;1;010;077;626;52;40;014000;0014000;0014000
Arizona;4321676;0018;02;2;32;8;1;07;210;1;1;005;786;912;48;40;013000;0013000;0013000
Arizona;4321676;0021;03;1;11;8;5;03;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4321676;0024;03;2;07;8;5;01;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4321676;0032;03;2;00;8;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4327935;0016;01;1;47;8;1;12;291;1;1;010;077;620;52;55;029000;0029000;0029000
Arizona;4327935;0019;02;2;32;9;1;09;176;0;1;020;868;415;30;30;008000;0008000;0008000
Arizona;4327935;0018;03;1;11;8;5;03;939;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4327935;0019;03;1;08;8;5;02;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4327935;0013;03;2;03;8;5;01;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4327935;0016;03;1;02;8;5;00;939;0;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4332716;0014;01;1;32;8;1;07;210;3;1;040;777;425;40;35;000000;0015000;0015000
Arizona;4332716;0013;02;2;30;8;1;09;210;2;6;000;000;000;00;00;000000;0000000;0000000
Arizona;4332716;0016;03;2;08;8;5;02;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4332716;0013;03;1;07;8;5;02;210;1;0;000;000;000;00;00;000000;0000000;0000000
Arizona;4333873;0011;01;2;67;1;3;09;050;0;6;000;898;451;00;00;000000;0005200;0000000
Arizona;4359859;0024;01;1;40;1;1;08;999;0;1;030;077;620;52;40;033000;0033000;0033000
Arizona;4359859;0024;02;2;40;1;1;09;999;0;1;005;137;514;16;40;012000;0012000;0012000
Arizona;4359859;0021;03;2;19;1;5;09;999;0;1;020;868;411;49;25;007000;0007000;0007000
